8.0,2.0,8.851554
8.0,-17.0,10.524453
8.0,-18.0,9.871176
8.0,-59.0,0.059920635
9.0,3.0,9.640991
9.0,2.0,9.643111
9.0,-16.0,13.465993
9.0,-17.0,12.501588
9.0,-59.0,0.074203365
10.0,3.0,10.693596
10.0,-16.0,15.147823
10.0,-59.0,0.09975104
10.0,-60.0,0.096487805
11.0,3.0,11.426426
11.0,-15.0,18.41859
11.0,-60.0,0.120904304
12.0,3.0,12.411595
12.0,-14.0,21.941168
12.0,-15.0,21.11408
12.0,-60.0,0.16162014
13.0,3.0,13.413617
13.0,-14.0,24.021877
13.0,-60.0,0.19545065
14.0,4.0,13.839889
14.0,-13.0,27.497454
14.0,-14.0,26.695967
14.0,-60.0,0.25486523
15.0,4.0,14.692474
15.0,-13.0,30.485344
15.0,-27.0,23.156166
15.0,-28.0,21.914827
15.0,-29.0,20.649519
15.0,-30.0,19.37235
15.0,-31.0,18.09486
15.0,-32.0,16.82785
15.0,-33.0,15.581263
15.0,-34.0,14.36406
15.0,-35.0,13.184156
15.0,-36.0,12.048364
15.0,-37.0,10.962368
15.0,-38.0,10.18155
15.0,-60.0,0.333034
16.0,4.0,15.471517
16.0,-12.0,34.766376
16.0,-13.0,33.27855
16.0,-24.0,30.323244
16.0,-25.0,28.674973
16.0,-26.0,26.236105
16.0,-38.0,10.905396
16.0,-39.0,10.080765
16.0,-40.0,9.743043
16.0,-60.0,0.43165794
17.0,4.0,16.160229
17.0,-12.0,37.484535
17.0,-23.0,35.191635
17.0,-24.0,32.7186
17.0,-40.0,10.410193
17.0,-41.0,9.820343
17.0,-42.0,9.703245
17.0,-60.0,0.554963
18.0,4.0,16.199484
18.0,-12.0,40.292255
18.0,-22.0,40.73299
18.0,-23.0,38.546017
18.0,-42.0,10.570462
18.0,-43.0,10.41997
18.0,-60.0,0.6654473
18.0,-61.0,0.6434193
19.0,4.0,16.40992
19.0,-11.0,42.962
19.0,-12.0,42.745594
19.0,-21.0,45.755756
19.0,-22.0,44.172184
19.0,-43.0,11.309779
19.0,-44.0,11.1226425
19.0,-61.0,0.8152101
20.0,4.0,16.70161
20.0,-11.0,45.245247
20.0,-21.0,51.085907
20.0,-44.0,12.028378
20.0,-45.0,11.801617
20.0,-61.0,1.0245146
21.0,4.0,16.861614
21.0,-11.0,47.959835
21.0,-21.0,55.704994
21.0,-45.0,12.716065
21.0,-46.0,12.447067
21.0,-61.0,1.277144
22.0,4.0,16.88636
22.0,-10.0,49.404118
22.0,-20.0,61.749084
22.0,-21.0,60.504166
22.0,-46.0,13.988212
22.0,-61.0,1.5791913
23.0,4.0,16.77566
23.0,-10.0,51.204613
23.0,-20.0,65.16878
23.0,-46.0,14.955427
23.0,-47.0,14.695891
23.0,-61.0,1.9368805
24.0,5.0,15.621485
24.0,4.0,16.60956
24.0,-10.0,51.852547
24.0,-20.0,69.54177
24.0,-47.0,16.97397
24.0,-61.0,2.3563728
25.0,5.0,15.248206
25.0,-9.0,51.84643
25.0,-10.0,53.066513
25.0,-20.0,73.617195
25.0,-47.0,18.658426
25.0,-61.0,2.8066728
26.0,5.0,14.766833
26.0,-9.0,52.331364
26.0,-20.0,77.31399
26.0,-47.0,20.671299
26.0,-48.0,20.255985
26.0,-61.0,3.1314273
27.0,5.0,14.189671
27.0,-9.0,52.645832
27.0,-20.0,80.225136
27.0,-30.0,76.69481
27.0,-31.0,74.471054
27.0,-32.0,71.99722
27.0,-33.0,69.302765
27.0,-34.0,66.41893
27.0,-48.0,23.056465
27.0,-61.0,3.7239845
28.0,5.0,13.531214
28.0,-9.0,52.563538
28.0,-20.0,82.50409
28.0,-28.0,84.56841
28.0,-29.0,81.99427
28.0,-30.0,79.70348
28.0,-34.0,68.28171
28.0,-35.0,66.56271
28.0,-36.0,66.138824
28.0,-48.0,24.903091
28.0,-61.0,4.5781507
29.0,5.0,12.807696
29.0,-9.0,51.437954
29.0,-20.0,84.50635
29.0,-27.0,88.8093
29.0,-28.0,87.335594
29.0,-36.0,67.82621
29.0,-37.0,66.384964
29.0,-48.0,27.729975
29.0,-61.0,5.5596504
30.0,5.0,12.036592
30.0,-9.0,49.42164
30.0,-20.0,85.9032
30.0,-26.0,93.55592
30.0,-27.0,92.64645
30.0,-37.0,68.453705
30.0,-38.0,69.03533
30.0,-48.0,30.061876
30.0,-49.0,30.129047
30.0,-61.0,6.4421034
31.0,5.0,11.236105
31.0,-9.0,48.239746
31.0,-20.0,86.6781
31.0,-26.0,95.43355
31.0,-38.0,70.84838
31.0,-39.0,69.89739
31.0,-49.0,32.45978
31.0,-61.0,7.40425
32.0,5.0,10.424681
32.0,-9.0,46.7981
32.0,-19.0,85.34363
32.0,-20.0,86.83312
32.0,-25.0,96.93713
32.0,-26.0,96.89889
32.0,-39.0,72.76954
32.0,-49.0,35.593067
32.0,-61.0,8.441267
33.0,5.0,9.620532
33.0,-9.0,45.15294
33.0,-19.0,84.85704
33.0,-25.0,97.5063
33.0,-39.0,75.104645
33.0,-40.0,74.1772
33.0,-49.0,38.713318
33.0,-60.0,10.547631
33.0,-61.0,9.545692
34.0,5.0,8.841223
34.0,-8.0,41.05709
34.0,-9.0,43.368057
34.0,-19.0,83.764206
34.0,-24.0,96.7086
34.0,-25.0,97.57863
34.0,-40.0,76.42119
34.0,-49.0,41.766773
34.0,-60.0,11.475472
35.0,5.0,8.103292
35.0,-8.0,39.68322
35.0,-19.0,81.1793
35.0,-24.0,95.46294
35.0,-40.0,77.99537
35.0,-41.0,76.86425
35.0,-49.0,43.21845
35.0,-60.0,12.747117
36.0,5.0,7.4219484
36.0,4.0,7.851728
36.0,-8.0,37.86987
36.0,-18.0,76.06556
36.0,-19.0,78.43912
36.0,-23.0,92.46501
36.0,-24.0,94.091286
36.0,-41.0,78.365776
36.0,-49.0,45.543808
36.0,-60.0,14.045157
37.0,4.0,7.377665
37.0,-8.0,36.142124
37.0,-18.0,74.312225
37.0,-23.0,89.780136
37.0,-29.0,100.000824
37.0,-30.0,100.29764
37.0,-31.0,100.35598
37.0,-32.0,100.007385
37.0,-33.0,99.49242
37.0,-41.0,79.089615
37.0,-49.0,48.03205
37.0,-60.0,15.350215
38.0,4.0,6.819148
38.0,-8.0,34.571472
38.0,-18.0,70.83535
38.0,-22.0,85.26377
38.0,-23.0,87.366394
38.0,-27.0,96.069176
38.0,-28.0,97.66702
38.0,-29.0,99.075676
38.0,-33.0,98.80363
38.0,-41.0,80.64907
38.0,-42.0,79.27065
38.0,-49.0,50.24699
38.0,-60.0,16.640852
39.0,4.0,6.3583508
39.0,-8.0,32.25618
39.0,-17.0,65.147804
39.0,-18.0,67.55577
39.0,-22.0,81.767265
39.0,-26.0,91.72703
39.0,-27.0,93.8465
39.0,-33.0,97.4437
39.0,-42.0,79.97154
39.0,-49.0,52.1395
39.0,-50.0,50.67125
39.0,-60.0,18.36946
40.0,4.0,6.004031
40.0,-8.0,30.611143
40.0,-17.0,63.442894
40.0,-21.0,75.956
40.0,-22.0,78.17006
40.0,-26.0,88.863914
40.0,-33.0,95.59679
40.0,-34.0,94.87007
40.0,-42.0,80.37666
40.0,-50.0,51.79195
40.0,-60.0,20.235065
41.0,4.0,5.7625732
41.0,-8.0,29.94126
41.0,-17.0,60.41111
41.0,-21.0,73.13981
41.0,-25.0,83.29411
41.0,-26.0,85.19228
41.0,-34.0,93.01669
41.0,-42.0,79.63103
41.0,-50.0,52.963467
41.0,-60.0,21.373758
42.0,4.0,5.6378665
42.0,-8.0,29.653145
42.0,-16.0,56.12386
42.0,-17.0,58.02481
42.0,-21.0,69.79049
42.0,-25.0,80.75097
42.0,-34.0,90.0709
42.0,-42.0,77.982124
42.0,-50.0,53.724216
42.0,-59.0,23.881342
42.0,-60.0,22.39394
43.0,4.0,5.631204
43.0,-8.0,29.778833
43.0,-16.0,55.321095
43.0,-20.0,66.178474
43.0,-21.0,67.981834
43.0,-25.0,76.97673
43.0,-29.0,83.63594
43.0,-30.0,84.20814
43.0,-34.0,86.62582
43.0,-42.0,76.64113
43.0,-50.0,54.05606
43.0,-59.0,24.527443
44.0,4.0,5.7412004
44.0,-8.0,30.33765
44.0,-16.0,53.806736
44.0,-20.0,63.793007
44.0,-25.0,73.145226
44.0,-29.0,80.668755
44.0,-30.0,80.201256
44.0,-34.0,82.769226
44.0,-42.0,74.72842
44.0,-50.0,53.39685
44.0,-59.0,25.243187
45.0,4.0,5.963726
45.0,-8.0,31.917227
45.0,-16.0,53.316044
45.0,-20.0,61.87335
45.0,-25.0,70.1015
45.0,-30.0,76.72788
45.0,-34.0,78.594025
45.0,-42.0,72.29069
45.0,-50.0,51.905796
45.0,-59.0,25.769712
46.0,4.0,6.2918816
46.0,-8.0,34.216507
46.0,-15.0,52.76058
46.0,-16.0,53.640175
46.0,-19.0,60.161137
46.0,-20.0,61.032307
46.0,-24.0,66.77163
46.0,-25.0,67.97228
46.0,-30.0,73.37159
46.0,-31.0,72.67225
46.0,-34.0,73.86542
46.0,-42.0,69.3857
46.0,-50.0,51.054367
46.0,-59.0,26.094467
47.0,4.0,6.7160153
47.0,-8.0,36.074707
47.0,-15.0,53.948685
47.0,-19.0,60.105797
47.0,-24.0,64.49335
47.0,-31.0,68.13453
47.0,-34.0,69.79197
47.0,-42.0,66.07996
47.0,-50.0,49.81203
47.0,-59.0,26.209627
48.0,4.0,7.2238064
48.0,-8.0,38.310028
48.0,-15.0,55.6379
48.0,-19.0,60.434258
48.0,-24.0,62.577057
48.0,-31.0,64.392815
48.0,-34.0,65.19244
48.0,-42.0,62.44627
48.0,-50.0,48.20828
48.0,-59.0,26.899595
49.0,4.0,7.80043
49.0,-8.0,40.866188
49.0,-15.0,57.774487
49.0,-19.0,61.2158
49.0,-24.0,61.034004
49.0,-31.0,61.270508
49.0,-32.0,60.304543
49.0,-34.0,60.212444
49.0,-42.0,58.561005
49.0,-50.0,46.28037
49.0,-59.0,26.90331
50.0,4.0,8.428813
50.0,-8.0,43.672756
50.0,-15.0,60.28368
50.0,-19.0,62.39665
50.0,-24.0,59.85493
50.0,-32.0,56.23709
50.0,-34.0,56.11043
50.0,-42.0,54.25441
50.0,-50.0,44.071915
50.0,-59.0,26.32905
51.0,4.0,9.089999
51.0,-8.0,45.88954
51.0,-9.0,48.3179
51.0,-15.0,62.462868
51.0,-19.0,64.125916
51.0,-24.0,59.01116
51.0,-32.0,52.386543
51.0,-33.0,50.91285
51.0,-34.0,51.83537
51.0,-42.0,50.577633
51.0,-50.0,41.631237
51.0,-59.0,25.558687
52.0,4.0,10.349398
52.0,-9.0,51.435917
52.0,-15.0,65.57242
52.0,-19.0,66.04622
52.0,-24.0,58.456665
52.0,-31.0,49.13818
52.0,-32.0,49.65112
52.0,-33.0,47.964745
52.0,-41.0,45.40697
52.0,-42.0,46.330906
52.0,-50.0,39.0096
52.0,-59.0,24.610237
53.0,4.0,11.456455
53.0,-9.0,54.532436
53.0,-15.0,68.66727
53.0,-19.0,67.53705
53.0,-24.0,58.130928
53.0,-31.0,45.943787
53.0,-33.0,44.774284
53.0,-41.0,42.241283
53.0,-50.0,36.21307
53.0,-58.0,24.320885
54.0,4.0,12.153167
54.0,-9.0,57.502163
54.0,-15.0,71.678535
54.0,-19.0,69.40488
54.0,-24.0,57.962494
54.0,-31.0,43.38979
54.0,-32.0,41.776127
54.0,-33.0,42.05109
54.0,-41.0,38.508774
54.0,-50.0,33.920937
54.0,-58.0,23.003922
55.0,4.0,12.793678
55.0,-9.0,60.240547
55.0,-15.0,74.479195
55.0,-19.0,71.19711
55.0,-24.0,57.872997
55.0,-30.0,41.567707
55.0,-31.0,41.199123
55.0,-32.0,39.53968
55.0,-40.0,34.296318
55.0,-41.0,35.20377
55.0,-49.0,30.598728
55.0,-50.0,30.97887
55.0,-58.0,21.582355
56.0,4.0,13.356455
56.0,-9.0,62.647976
56.0,-14.0,76.60428
56.0,-15.0,76.380585
56.0,-19.0,72.77814
56.0,-24.0,57.78145
56.0,-30.0,40.1957
56.0,-31.0,38.040222
56.0,-32.0,37.58223
56.0,-40.0,30.6023
56.0,-49.0,28.363169
56.0,-58.0,20.084929
57.0,4.0,13.719215
57.0,3.0,15.144933
57.0,-9.0,64.63383
57.0,-14.0,78.66751
57.0,-19.0,74.04128
57.0,-24.0,57.608532
57.0,-30.0,38.628765
57.0,-31.0,37.28273
57.0,-39.0,26.454893
57.0,-40.0,28.00512
57.0,-49.0,25.831718
57.0,-58.0,18.570576
58.0,3.0,15.530334
58.0,-9.0,66.12026
58.0,-14.0,80.1808
58.0,-19.0,74.89187
58.0,-24.0,57.387283
58.0,-25.0,55.295918
58.0,-29.0,39.42721
58.0,-30.0,37.961403
58.0,-39.0,23.919838
58.0,-48.0,22.248154
58.0,-49.0,22.816637
58.0,-58.0,17.404787
59.0,3.0,16.281805
59.0,-9.0,67.04545
59.0,-14.0,81.06546
59.0,-19.0,75.25137
59.0,-25.0,54.64721
59.0,-28.0,41.369778
59.0,-29.0,39.13133
59.0,-38.0,21.65643
59.0,-39.0,22.101095
59.0,-48.0,20.21972
59.0,-58.0,15.782067
60.0,3.0,17.351004
60.0,-9.0,67.36615
60.0,-14.0,81.12029
60.0,-19.0,75.0608
60.0,-20.0,73.41615
60.0,-25.0,52.9518
60.0,-26.0,47.080746
60.0,-27.0,43.876137
60.0,-28.0,40.41636
60.0,-38.0,19.5143
60.0,-48.0,17.908802
60.0,-58.0,14.194975
61.0,3.0,17.327509
61.0,2.0,18.850576
61.0,-9.0,67.05935
61.0,-14.0,80.36824
61.0,-20.0,72.73814
61.0,-25.0,51.022057
61.0,-26.0,47.631596
61.0,-27.0,42.497746
61.0,-28.0,40.306038
61.0,-37.0,17.530033
61.0,-47.0,15.367055
61.0,-48.0,15.916238
61.0,-58.0,12.664296
62.0,2.0,18.603668
62.0,-9.0,66.122986
62.0,-14.0,79.14664
62.0,-20.0,70.37219
62.0,-21.0,67.46693
62.0,-23.0,57.30831
62.0,-24.0,53.931347
62.0,-25.0,51.530834
62.0,-26.0,46.06692
62.0,-27.0,42.87301
62.0,-36.0,16.578653
62.0,-37.0,16.498394
62.0,-47.0,13.366265
62.0,-57.0,11.404382
62.0,-58.0,11.56122
63.0,2.0,19.282495
63.0,-9.0,64.5756
63.0,-14.0,77.21789
63.0,-21.0,64.624115
63.0,-22.0,61.64296
63.0,-23.0,57.461903
63.0,-35.0,15.73987
63.0,-36.0,15.376205
63.0,-46.0,11.225082
63.0,-47.0,11.697631
63.0,-57.0,9.99478
64.0,2.0,19.130735
64.0,-9.0,62.45507
64.0,-14.0,75.077156
64.0,-34.0,15.8293705
64.0,-35.0,15.217025
64.0,-46.0,9.613438
64.0,-57.0,8.620122
65.0,2.0,18.54878
65.0,1.0,19.88209
65.0,-9.0,60.154156
65.0,-14.0,71.72273
65.0,-33.0,16.28957
65.0,-34.0,15.468472
65.0,-45.0,7.826308
65.0,-46.0,8.302989
65.0,-57.0,7.579356
66.0,1.0,18.861757
66.0,-9.0,58.39059
66.0,-14.0,68.9756
66.0,-15.0,68.09023
66.0,-32.0,17.008928
66.0,-33.0,16.029966
66.0,-44.0,6.3406906
66.0,-45.0,6.6275125
66.0,-56.0,6.2637515
66.0,-57.0,6.472532
67.0,1.0,18.784676
67.0,-9.0,54.83136
67.0,-10.0,55.340153
67.0,-15.0,64.23179
67.0,-16.0,62.357395
67.0,-31.0,18.555254
67.0,-32.0,16.848286
67.0,-44.0,5.624968
67.0,-56.0,5.523218
68.0,1.0,17.826878
68.0,-10.0,52.41592
68.0,-16.0,59.932663
68.0,-17.0,59.110287
68.0,-18.0,56.456894
68.0,-19.0,53.35614
68.0,-20.0,51.595715
68.0,-29.0,21.43855
68.0,-30.0,19.83314
68.0,-31.0,18.308067
68.0,-43.0,4.589441
68.0,-44.0,4.8091598
68.0,-56.0,4.5705705
69.0,1.0,16.773867
69.0,0.0,17.715319
69.0,-10.0,50.431217
69.0,-11.0,50.356457
69.0,-20.0,48.851585
69.0,-21.0,46.187374
69.0,-22.0,42.24463
69.0,-23.0,38.35544
69.0,-24.0,35.234684
69.0,-25.0,32.069454
69.0,-26.0,28.925999
69.0,-27.0,25.863693
69.0,-28.0,23.907326
69.0,-29.0,21.166208
69.0,-42.0,3.7951252
69.0,-43.0,3.895636
69.0,-55.0,3.6918802
69.0,-56.0,3.8681457
70.0,0.0,16.14994
70.0,-11.0,47.966976
70.0,-12.0,47.421963
70.0,-13.0,47.614727
70.0,-41.0,3.4289858
70.0,-42.0,3.4141812
70.0,-55.0,3.190177
71.0,0.0,15.692539
71.0,-13.0,45.431034
71.0,-14.0,44.37241
71.0,-39.0,3.4607105
71.0,-40.0,3.23187
71.0,-41.0,3.2000573
71.0,-55.0,2.645907
72.0,0.0,14.435149
72.0,-1.0,15.058925
72.0,-14.0,41.28687
72.0,-15.0,40.52397
72.0,-16.0,38.792507
72.0,-37.0,3.9348104
72.0,-38.0,3.555009
72.0,-39.0,3.293485
72.0,-54.0,2.0930781
72.0,-55.0,2.2153728
73.0,-1.0,13.487774
73.0,-16.0,35.58632
73.0,-17.0,33.536915
73.0,-35.0,4.9368477
73.0,-36.0,4.4352093
73.0,-37.0,3.7974749
73.0,-53.0,1.559529
73.0,-54.0,1.700727
74.0,-1.0,12.930859
74.0,-2.0,13.357552
74.0,-17.0,31.20831
74.0,-18.0,29.26667
74.0,-19.0,27.75595
74.0,-31.0,7.9459515
74.0,-32.0,7.058407
74.0,-33.0,6.0508323
74.0,-34.0,5.4438553
74.0,-35.0,4.781744
74.0,-53.0,1.2808034
75.0,-2.0,12.235034
75.0,-3.0,12.6429405
75.0,-19.0,25.57362
75.0,-20.0,23.343279
75.0,-21.0,21.732922
75.0,-27.0,12.369989
75.0,-28.0,10.917991
75.0,-29.0,10.15529
75.0,-30.0,8.926584
75.0,-31.0,7.677394
75.0,-52.0,0.9847675
75.0,-53.0,1.0821995
76.0,-3.0,11.873614
76.0,-4.0,12.147099
76.0,-21.0,19.826105
76.0,-22.0,18.541258
76.0,-23.0,17.169592
76.0,-24.0,15.744141
76.0,-25.0,14.296912
76.0,-26.0,12.857756
76.0,-27.0,11.798269
76.0,-51.0,0.7176022
76.0,-52.0,0.77569526
77.0,-4.0,11.294909
77.0,-5.0,11.439628
77.0,-50.0,0.53908396
77.0,-51.0,0.5991039
78.0,-5.0,10.756398
78.0,-6.0,10.796203
78.0,-49.0,0.4035771
78.0,-50.0,0.44808465
79.0,-6.0,10.070152
79.0,-7.0,9.994007
79.0,-48.0,0.30350313
79.0,-49.0,0.33495682
80.0,-7.0,9.0211525
80.0,-8.0,8.864763
80.0,-9.0,9.043797
80.0,-47.0,0.23342401
80.0,-48.0,0.25252104
81.0,-9.0,8.055517
81.0,-10.0,7.8776097
81.0,-45.0,0.19491069
81.0,-46.0,0.19269162
81.0,-47.0,0.2042895
82.0,-10.0,7.1676335
82.0,-11.0,7.1577616
82.0,-12.0,6.848209
82.0,-13.0,6.9733706
82.0,-43.0,0.18929063
82.0,-44.0,0.17648824
82.0,-45.0,0.17404155
83.0,-13.0,6.266572
83.0,-14.0,5.886604
83.0,-15.0,5.6774178
83.0,-41.0,0.21922207
83.0,-42.0,0.19266674
83.0,-43.0,0.17294659
84.0,-16.0,5.0166564
84.0,-17.0,4.737607
84.0,-18.0,4.259238
84.0,-19.0,4.102748
84.0,-37.0,0.37421805
84.0,-38.0,0.3199718
84.0,-39.0,0.2649232
84.0,-40.0,0.23728347
84.0,-41.0,0.20289548
85.0,-20.0,3.4658933
85.0,-21.0,3.272568
85.0,-22.0,3.059368
85.0,-23.0,2.631323
85.0,-24.0,2.2928352
85.0,-25.0,2.0803843
85.0,-26.0,1.8689833
85.0,-27.0,1.6625336
85.0,-28.0,1.5126567
85.0,-31.0,0.90595394
85.0,-32.0,0.799937
85.0,-33.0,0.6717086
85.0,-34.0,0.55904204
85.0,-35.0,0.509895
85.0,-36.0,0.42839435
85.0,-37.0,0.34870264
86.0,-28.0,1.2905034
86.0,-29.0,1.1255541
86.0,-30.0,0.9721735
86.0,-31.0,0.831643
